text,label
"PC Screen Price-Fall to Slow in Fourth Quarter (Reuters) Reuters - Prices of computer screens are expected\to fall by less than 5 percent in the fourth quarter as the\market stabilizes on hopes of a pick-up in demand during the\Christmas season, a U.S.-based research firm said on Tuesday.",3
"AOL Plans Revamp, Shake Up Management - Reports The America Online unit of Time Warner Inc. (TWX.N: Quote, Profile, Research) is reorganizing itself into four operational units to improve decision making, the Wall Street Journal and the Washington Post reported on Tuesday.",2
"PM Hails Successful Launch Of Agni II NEW DELHI, AUG 29: Prime Minister Manmohan Singh on Sunday congratulated the scientists and engineers for the successful launch of the Agni II missile.",0
Analysis: US heating oil guides NYMEX The price of oil futures jumped sharply Wednesday when a disappointing decline in the US heating-oil supply trumped growth in the crude stockpile.,2
"Opportunity Rings (Forbes.com) Forbes.com - This past summer 25,000 consumers, aged 18 to 24, received short text messages on their cell phones alerting them to numbers on 225 million bottle caps of Snapple iced tea, pink lemonade and the like. People holding a winning number, announced by text message and traditional media, landed overseas trips and walk-on parts on TV shows.",3
"Pac-10 Teams Seek to Revive Reputation (AP) AP - As it looks ahead to another basketball season, the Pac-10 can take some comfort in one thing: There's a lot of room for improvement after a miserable 2003-04. And with traditional power Arizona leading the way, the conference should indeed be much better.",1
"Wells Fargo Profit Rises 12 Percent  NEW YORK (Reuters) - Wells Fargo   Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WFC.N target=/stocks/quickinfo/fullquote""&gt;WFC.N&lt;/A&gt;, the No. 4  U.S. bank, on Tuesday said third-quarter profit rose a  lower-than-expected 12 percent after a downturn in home  mortgage lending.",2
"Bonds #39; contract reworked; will stage assault on Aaron #39;s record as &lt;b&gt;...&lt;/b&gt; Now that Barry Bonds is assured of staying with the San Francisco Giants for two more seasons, he already is looking beyond. His children won #39;t let him think about retirement just yet.",1
US edge out Brazil for gold The United States beat Brazil 2-1 in extra time to win the women's Olympic football tournament.,0
Owen fitness holds the key Michael Owen will have one last chance to prove his fitness - and possibly determine which formation England will employ against Wales on Saturday.,1
"Federer to meet Hewitt in Masters Cup final Houston, TX (Sports Network) - World No. 1 Roger Federer of Switzerland and third-seeded Lleyton Hewitt each posted straight-set wins and advanced to Sunday #39;s final at the lucrative 2004 Tennis Masters Cup.",1
INDUSTRY REPORT: Gambling -- Casinos to be sold Harrah #39;s Entertainment Inc. and Caesars Entertainment Inc. agreed to sell four casino hotels to an affiliate of Colony Capital LLC for about \$1.,2
Beer and drugs hit manufacturing output Factory output fell unexpectedly in July for the second month in a row -- the first back-to-back decline in nearly two years -- as the production of beer and pharmaceuticals plummeted.,2
Top Seed Federer Struggles Through in Thai Opener  BANGKOK (Reuters) - Top seed Roger Federer toiled to beat  battling Frenchman Nicolas Thomann and reach the second round  of the Thailand Open on Tuesday.,1
"Sun and Kodak settle out of court As we reported previously, Kodak filed a lawsuit against Sun Microsystems claiming that the company had infringed on its patents by implementing  quot;ask for help quot; functionality in its Java programming language, which gave a huge boost to the company #39;s yearly ",3
"Britain awaits results of N.Korea blast fact-finding trip (AFP) AFP - Britain is awaiting the findings from a technical analysis of what a group of diplomats saw at the site of a huge explosion in North Korea last week, Britain's minister for East Asia said.",0
Haas and Cink Selected for Ryder Cup Team Jay Haas joined Stewart Cink as the two captain's picks for a U.S. team that will try to regain the cup from Europe next month.,1
"Space Capsule Heading Back to Earth A space capsule holding atoms collected from solar wind was en route to a tricky rendezvous with Earth, offering scientists the first material NASA has brought back from space in nearly three decades.",3
"Osaka school killer of 8, yakuza boss executed TOKYO - Mamoru Takuma, convicted for murdering eight children at an Osaka elementary school in 2001, has been executed, informed sources said Tuesday.",0
"American Woman, Afghan Girl Die After Kabul Blast An American woman, believed to be a civilian, and a young Afghan girl died from their wounds after a suicide bomb attack in a busy shopping street in the Afghan capital.",0
"Moves toward moderation in Mideast One month after Yasser Arafat #39;s death, realignments on both sides of the Palestinian-Israeli divide are raising fragile hopes for a mutual retreat from four years of fighting.",0
Need for carbon sink technologies Climate scientists tell a conference that greater efforts should be made to pull CO2 from the atmosphere.,3
Microsoft Storms India Microsoft is making big news in India this week by expanding its Hyderabad campus and signing two lucrative deals in Asias fourth largest economy.,2
"Wiretaps may mute Nextel rivals Fed up with technical excuses, FBI wants carriers to support eavesdropping capabilities for push-to-talk technology now.",3
"S amp;P 500 Rises for 4th Day; Material, Energy Shares Lead Advance The Standard  amp; Poor #39;s 500 Index rose for a fourth day as investors looked past a disappointing third- quarter economic growth report to better-than-expected readings on Chicago-area business and consumer confidence.",2
Sven refuses to criticise Becks Quell surprise: Sven has refused to criticise David Beckham despite the England captain #39;s latest demonstration of his infamous petulance against Wales.,1
England held up in Zimbabwe Zimbabwe held up England #39;s charge as they battled to avert a series whitewash in the fourth one-day international in Bulawayo today.,1
European probe arrives to orbit moon PARIS - Europe #39;s dishwasher-sized spacecraft has entered a lunar orbit. The unmanned mission is the continent #39;s first voyage to the moon.,3
"Locals lift Irish squad in Europe tourney Tim Brett and Matt Shinney are lacrosse aficionados and fervent players. Brett, 27, who is a manager at a hotel in Charlestown, and Shinney, 23, a student at Bridgewater State College, are self-described lacrosse  quot;weekend warriors. quot;",1
"Bookies take bets on new Band Aid Bookies take bets on a new Band Aid single being Christmas No 1, expected to be confirmed by Midge Ure.",0
Stunt pilots to snag a falling NASA craft NASA #39;s three-year effort to bring some genuine star dust back to Earth is set for a dramatic finale Sept. 8 when Hollywood helicopter pilots will attempt a midair retrieval ,3
"Gartner: Q2 server shipments rise on Sun, Dell strength Server shipments and revenue increased in the second quarter, with low-cost servers based on Linux or the Windows operating system growing faster than their Unix counterparts, according to research firm Gartner Inc.",3
"S.Africa Cancels Thatcher Meeting with Eq. Guinea South Africa has canceled a meeting with prosecutors from Equatorial Guinea who had hoped to interview Mark Thatcher on his suspected links to a coup plot in the oil-rich country, officials said on Sunday.",0
"U.S. Jet Fires at House in Fallujah (AP) AP - An American jet fired a missile at a house where about 10 members of an al-Qaida-linked group were believed to be meeting in the Sunni insurgent stronghold of Fallujah on Friday, police and the U.S. military said. At least three people were killed.",0
"Report: CARE Hostage Faces Transfer To Al-Qaida BAGHDAD, Iraq -- The kidnappers of aid worker Margaret Hassan threatened to turn her over to an al-Qaida affiliated group within 48 hours if the British government refuses to pull its troops from Iraq, Al-Jazeera television reported Tuesday.",0
"Cavaliers Defeat Nets 103-97 (AP) AP - LeBron James scored 27 points and assisted on Lucious Harris' clinching 3-pointer with 6 seconds left as the first-place Cleveland Cavaliers won their eighth straight at home, 103-97 over the New Jersey Nets on Tuesday night.",1
"Lawyers In the Limelight By all appearances, Steven Woghin was a lawyer at the top of his game. After years in government service, the former Justice Department attorney had worked his way up to a comfortable six-figure salary and the chief legal job at software maker Computer Associates International Inc.",2
"Powell to discuss NKorea on visit Japan, China, SKorea next week (AFP) AFP - US Secretary of State Colin Powell will visit Japan, China and South Korea beginning next week for talks on the stalled effort to end the impasse over North Korea's nuclear program, Iraq, terrorism and other matters, the State Department said.",0
Martian Weather Blamed for Loss of Beagle 2 Description: An investigation into the loss of Britain #39;s Beagle 2 spacecraft last December suggests the cause may have been unusual Martian weather.,3
England seek first one-day title against surprise package Windies LONDON: England have never won a major international limited-overs title while West Indies World Cup glory days date back to 1975 and 1979.,1
UK to assess Iraq troop move A reconnaissance team is to visit the area around Baghdad where UK forces could be sent to provide US back-up.,0
Iraq: 26 killed on horrific day of violence Suicide bombers killed at least 22 members of Iraq #39;s fledgling security forces yesterday amid a spate of insurgent attacks across the country that also ,0
Utah Hires Whittingham to Replace Meyer (AP) AP - Utah defensive coordinator Kyle Whittingham was hired as the school's football coach to replace Urban Meyer.,1
"Browns coach Davis resigns; Robiskie named interim coach BEREA, Ohio (Ticker) - One day after admitting that his shaky job status was a  quot;distraction quot; to his players, Butch Davis resigned as coach of the Cleveland Browns on Tuesday.",1
"Jaguars 27 Colts 24 INDIANAPOLIS Byron Leftwich was flawless on a 30-yard drive in the final four minutes, and rookie kicker Josh Scobee made a season-long 53-yard field goal to help the Jacksonville Jaguars pull off a 27-to-24 win over Indianapolis.",1
"House Passes Corporate Tax Bill The House, by a vote of 280 to 141, gave final approval last night to a far-reaching tax bill that provides a rich array of breaks to manufacturing companies, energy producers and small businesses and underwrites a \$10 billion buyout of American tobacco ",2
"Late fumble dooms Purdue WEST LAFAYETTE, Ind. -- Scott Starks returned a fumble by Purdue quarterback Kyle Orton 40 yards for a touchdown in the closing minutes to lift 10th-ranked Wisconsin to a 20-17 win over No. 5 Purdue yesterday.",1
"Sparkle starts shipping GeForce 6600 GT AGP &lt;a href=""http://www.hardwareanalysis.com/content/article/1755/""&gt;GeForce 6600GT AGP, as good as it gets?&lt;/a&gt; &lt;font size=-1 color=#6f6f6f&gt;&lt;nobr&gt;Hardware Analysis&lt;/nobr&gt;",3
Summary Box: Breast Cancer Surgery Refined (AP) AP - NEW APPROACH: A study says that removing just one to three key lymph nodes can spare women lifelong arm problems and reliably indicate whether breast cancer has spread.,3
"Fire Pit Dated to Be Over 50,000 Years Old (AP) AP - In the growing debate about when people first appeared on this continent, a leading archaeologist said Wednesday he has discovered what could be sooty evidence of human occupation in North America tens of thousands of years earlier than is commonly believed.",3
"Closer Look: Astros-Braves com. This was not vintage Roger Clemens. On this afternoon, however, the hottest team in baseball didn #39;t need their old ace to be at top form.",1
"Austrian Panel OKs Siemens Takeover Bid Austrian regulators have approved Siemens AG #39;s bid to takeover engineering competitor VA Technologie AG, Austrian radio said Friday.",2
Panel Urges N.Y. to Pay \$14 Billion More for City Schools Court-appointed referees recommended the state pay an additional \$14 billion over four years to improve New York City schools.,0
"Berra Says He Wouldn't Take Giambi Back (AP) AP - While manager Joe Torre repeatedly dodged questions Thursday on whether he thinks Jason Giambi will return to the New York Yankees, Hall of Famer Yogi Berra readily voiced his opinion.",1
"Brazil Tops Spain for Men's Gold in Beach Volleyball  ATHENS (Reuters) - Ricardo Santos and Emanuel Rego beat  Spain's Javier Bosma and Pablo Herrera 21-16, 21-15 on  Wednesday to bag Brazil's first men's Olympic beach volleyball  gold medal.",1
Kezman #39;s first hammer blow MATEJA KEZMAN finally broke his scoring duck to settle this League Cup derby at Stamford Bridge today. Kezman missed a string of chances before firing in from Joe Cole #39;s through-ball in the 57th-minute to quash the Hammers #39; hopes of making the last 16.,1
Button Must Stay With BAR! The FIA #39;s Contract Recognition Board (CRB) finally got around to deciding whether or not Jenson Button is contractually allowed to go drive for Williams next season.,1
"Fannie Mae criminal probe begun Federal prosecutors in Washington have opened an investigation into possible wrongdoing at mortgage giant Fannie Mae, just days after regulators accused ",2
Chirac puts retirement on hold President Jacques Chirac passed his 72nd birthday yesterday locked in a struggle to maintain his relevance in the face of an intraparty challenge and continuing friction with the world #39;s only superpower.,0
"Hartford Sees \$91 Mln in Charley Losses  NEW YORK (Reuters) - Hartford Financial Services Group Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HIG.N target=/stocks/quickinfo/fullquote""&gt;HIG.N&lt;/A&gt; on Tuesday became the latest insurer to issue a profit  warning tied to Hurricane Charley, the strongest storm to hit  Florida in a dozen years.",2
APEC Ministers Urge New Effort on Trade Talks Pacific Rim trading nations said on Wednesday they should pool their influence to energize talks to free up world trade. As trade and foreign ministers from the 21-member Asia-Pacific ,0
"National Geographic Photo Camps Give Kids New Views In New York, San Francisco, and Washington, D.C., National Geographic's Photo Camps this summer paired underprivileged students with seasoned photogropaphers. &lt;i&gt;With photo gallery.&lt;/i&gt;",3
Oil Downturn Deepens as Supplies Swell  LONDON (Reuters) - Oil on Tuesday extended a price slide  that has cut 12 percent from record highs in two weeks as  growing signs of ample supply eases concerns over fuel stocks  for the northern winter.,2
"Refugees #39; hopes for return will outlive Arafat BEIRUT, Lebanon - Yasser Arafat promised Palestinians he would return them to the homes they lost when Israel was founded in 1948.",0
"First Look: Creative Zen Portable Media Center New device plays back audio and video on the go, but it sports a hefty price tag.",3
"Blair readies crucial party speech under Iraq cloud Britain #39;s Tony Blair faces one of the trickiest speeches of his career today, seeking to win back his Labour party after rifts over Iraq and spell out new policies to set up next year #39;s re-election bid.",0
"Briefly: Top McAfee exec to step down roundup Plus:  Samsung to put hard drives in phones...IDC says external disk storage up...Lawmakers to vote on spyware, piracy bills.",3
"Jacobs Engineering Names Watson Chairman Shares of the engineering company closed earlier down 37 cents, or just under 1 percent, at \$40.36 on the New York Stock Exchange.",2
"Sun, Microsoft Clause Singles Out Openoffice Sun Microsystems (Quote, Chart) may have saved itself from years of costly litigation when it settled with Microsoft over their long-running Java dispute, but a clause in the landmark deal has open source supporters parsing its potential impact.",3
Cricket: Dubai global academy The International Cricket Council are to open a global cricket academy designed to improve standards of lesser nations.,0
Sun And Microsoft Call A Truce The longtime rivals claim that they #39;ll work harder to make their software work together. By Aaron Ricadela. Longtime rivals Microsoft and Sun Microsystems have made a  quot;180-degree U-turn quot; in their relationship ,3
"Jug half full: Gophers hope to hit ground running at Michigan If Minnesota wants to walk out of Michigan Stadium with the Little Brown Jug for the first time since 1986, it had better hope its offense is its old self and its defense isnt.",1
US forces bomb Falluja many people were killed. The US military last week claimed to have killed around 100 of Zarqawi #39;s. militiamen who have the area largely under their control.,0
"A perfect storm of political peril, unless... The extended train wreck that has been American-dominated Iraq is winding its way toward a decisive intersection: the national elections scheduled for Jan. 30, 2005, where voters will be asked ",0
1994 Law Designed to Preserve Guard Jobs (AP) AP - A 1994 law strengthened job protections for National Guard and Reserve troops called to active duty. Here are major provisions of the Uniformed Services Employment and Reemployment Rights Act (USERRA).,0
"NASA Leader Cites Finances and Submits His Resignation Sean O #39;Keefe resigned as NASA administrator on Monday, saying he is leaving the position he has held for three years to pursue better economic opportunity for his family.",3
"Iraqi president on visit to Kuwait KUWAIT CITY - Iraqi President Ghazi al-Yawar arrived in Kuwait on Saturday for a two-day official visit, an AFP correspondent reported.",0
"Singapore Air plans \$7.35B Boeing order Singapore Airlines plans to buy up to 31 Boeing long-range 777-300ER planes worth about \$7.35 billion, the carrier said Wednesday.",2
"Oreskes Named Times Deputy Managing Editor The New York Times has appointed Michael Oreskes, who directed much of the newspaper #39;s coverage of the Clinton-Lewinsky scandal, to deputy managing editor.",2
Parker #39;s confidence key; Wade needs seasoning Tonight #39;s game featuring the Miami Heat and their three-time NBA finals MVP Shaquille O #39;Neal versus the San Antonio Spurs and their two-time NBA Finals MVP Tim Duncan has obvious potential as an early-season championship preview.,1
"Fixed-to-mobile substitution gaining momentum There is a strong trend for consumers to move away from using fixed-line phones in concert with mobiles to use mobile handsets for all or most of their voice calls, according to a study conducted for Finnish mobile handset maker Nokia by UK market ",3
"GAME UNDER FIRE Attacking police officers, racial slurs, bloody beatings of innocent bystanders ... is it really just a game? In four and a half minutes, 14-year-old Ryan Mason ran over a police officer, stole his gun and shot and killed three innocent bystanders.",3
"Earnings Improve at Japanese Electronics Firms The Japanese electronics makers remained cautious about the months ahead, citing worries about global growth. Japanese corporate profits are almost certain to be hurt by any economic slowdown in Japan and in the United States.",2
"U.S. Warns Americans to Avoid Haiti (AP) AP - Security in Haiti remains unpredictable and dangerous, and Americans should not travel to the Caribbean nation except for emergencies, the State Department said Friday.",0
Wind-Aided Delay May Be Plus for Pitt (AP) AP - The rainy remnants of Hurricane Frances forced Pittsburgh to practice inside in advance of its delayed season opener.,1
"ATI Shares Resources with HyperMemory Graphics chipmaker ATI (Quote, Chart) unveiled a new technology it said lets its visual chips share system memory for graphics processing.",3
"Bush won #39;t take Iran #39;s word for it CRAWFORD, Texas As President Bush sees it,  quot;the only good deal is one that #39;s verifiable. quot;. He #39;s applauding the efforts of some European countries to get Iran to honor its commitment to refrain from developing nuclear weapons.",0
"Eriksson doesn #39;t feel any extra pressure following scandal NEWCASTLE, England (AP) - England coach Sven-Goran Eriksson said Tuesday he isn #39;t under any extra pressure in the aftermath of a scandal that damaged the Football Association #39;s reputation. ",1
"NL Wrap: Backe Pitches, Hits Astros to Win Over Reds Brandon Backe pitched seven innings and clubbed a two-run homer, the first of his major league career, to earn the Houston Astros an 11-5 triumph over the Cincinnati Reds in the National League Monday.",1
"Report: Explosion Kills 2 Near Chechyna (AP) AP - An explosion rocked a police building in the restive Dagestan region adjacent to Chechnya on Friday, and initial reports indicated two people were killed, the Interfax news agency said.",0
"N. Korea Economic Sanctions 'One Option'--Japan  TOKYO (Reuters) - Economic sanctions against North Korea  are ""one option,"" but care is needed in deciding whether to  take that step, Japanese Foreign Minister Nobutaka Machimura  said on Thursday, a day after Pyongyang warned Japan that  imposing sanctions would be tantamount to war.",0
"Priceline, Ramada to Make Sites More Accessible to Blind In one of the first enforcement actions of the Americans with Disabilities Act on the Internet, two major travel services have agreed to make sites more accessible to the blind and visually impaired.",3
Crude oil prices soar on drop in US oil inventories Crude oil futures surged Wednesday as the US Energy Department reported US oil supplies fell more than expected. Crude oil for October delivery rose 1.68 dollars to 43.,2
"In Wake of Attacks, State of Emergency Declared in Iraq The Iraqi government declared a state of emergency for 60 days as U.S. and Iraqi forces prepared for an expected assault on rebels in Fallujah.",0
Oil Companies In Nigeria Say They Won #39;t Give In To Threats Major oil companies operating in Nigeria #39;s oil-rich southern region say they will not give in to threats of attacks on their facilities and employees by militias.,0
Live: Olympics day four Richard Faulds and Stephen Parry are going for gold for Great Britain on day four in Athens.,0
"North Korea peace efforts in peril THE international effort to end the North Korean nuclear crisis appears at risk of unravelling, despite Foreign Minister Alexander Downer #39;s high-profile mission to the secretive Stalinist state. ",0
Woods plays through the pain barrier The uncertainty over Tiger Woods #39; participation at the World Golf Championship at Mount Juliet ended this morning when the American ace decided to play despite injury.,1
"Europe Take Charge at Oakland Hills  BLOOMFIELD HILLS, Michigan (Reuters) - Colin Montgomerie  inspired an early charge by holders Europe as they led the  United States in three of the four opening fourball matches at  the 35th Ryder Cup on Friday.",1
Airbus-Boeing spat on hold The United States and the European Union called a temporary timeout yesterday in their dispute over government support for aviation rivals Boeing and Airbus.,2
"Study: Wrecks Jump 3 Days After Terrorism Fatal traffic accidents increase sharply in Israel on the third day after a terrorist attack, and researchers are searching for an explanation why.",3
"News: WLANs go feral in corporate undergrowth Frustrated employees are taking IT into their own hands by installing DIY Wi-Fi access points (APs) in their offices while their IT departments don't even notice, according to Gartner.\",3
Gardner Loses Quest for Repeat Wrestling Gold US heavyweight Rulon Gardner lost his Olympic title Wednesday after being beaten in the semi-final stage of the 120kg Greco-Roman wrestling event by Georgiy Tsurtsumia of Kazakhstan.,1
"Putin Says State Companies May Buy Yukos Oil Assets (Update3) Russian President Vladimir Putin said state-run companies may bid for OAO Yukos Oil Co. assets in any sale to collect back taxes, raising the prospect of further government control over the nation #39;s oil and gas industry.",2
Microsoft to hire hundreds in India Microsoft on Tuesday announced its decision to localise Windows and Office software in 14 Indian languages over the next 12 months and that the company would hire  #39;hundreds #39; in India this year.,2
Plutonium: rising terror threat The radioactive element could be used to make weapons just as dangerous as enriched uranium bombs.,0
"General Assembly committee opens two-day debate on anti-cloning &lt;b&gt;...&lt;/b&gt; The UN General Assembly #39;s legal committee begins a two-day debate today that will focus on the contentious issue. There is support among member states for a treaty banning human cloning, but divisions remain ",3
Paisley #39;s decision over disarmament awaited Northern Ireland #39;s politicians have an anxious wait as the Reverend Ian Paisley decides whether to endorse an historic deal with Sinn Fein.,0
"Steel group sees continued strength in China demand LONDON (CBS.MW) -- European markets saw a moderate advance in early trade Monday, carrying over some of the late-session rally on Wall Street and helped by steel group Arcelor #39;s view of Chinese demand.",2
Negotiations for hostages in Afghanistan fall short Militants holding hostage three foreign UN workers in Afghanistan said they negotiated yesterday with Afghan government and UN officials in southern Afghanistan but that the meeting ended without results.,0
"NFL Postpones Miami Game, Due to Hurricane Jeanne The National Football League has postponed Sunday #39;s scheduled game between the Pittsburgh Steelers and the Miami Dolphins in Miami due to the threat of Hurricane Jeanne.",1
"Update 1: Philippine Shares End Up 0.7 Percent Philippine shares finished higher for the seventh straight session Thursday on follow-through buying anchored by improved investor sentiment, traders said.",2
"UEFA bans Lazio stadium for fan misbehavior UEFA on Friday ordered Italian side Lazio to play its next European match behind closed doors as punishment for unruly fan behavior during a game last month against Partizan Belgrade, including racial taunts directed at Partizan #39;s ",1
"AOL Supports Microsoft Antispam Plan To overcome industry objections, Microsoft revises its Sender ID proposal.",3
14 Nations to Participate in Plan to Reduce Methane Thirteen countries agreed yesterday to join a global plan proposed by the Bush administration to curb methane emissions by capturing the greenhouse gas and using it as an energy source before it is released into the atmosphere.,3
"Hubble Sees Rare Triple Jupiter Eclipse Nov. 4, 2004 - A rare alignment of Jupiter #39;s three largest moons across the planet #39;s face was captured on film by the Hubble Space Telescope.",3
Whats New With Google News What's New With Google News\\Google News has added a whole bunch of features while we weren't lookin'. First off there's a new pull-down menu at the top of the page which easily allows you access to the top stories across all the Google News properties. If you look at that ...,3
"Eagles Bring Back Levens; Place Andrews on IR (Reuters) Reuters - The Philadelphia Eagles\made several roster moves on Tuesday, including bringing back\Dorsey Levens and placing Shawn Andrews on injured reserve.",1
"Mark Cuban prompts dot-com redux reporteri #39;s notebook SAN FRANCISCO--Hope and cynicism sparred to a draw on Tuesday at the glitzy opening banquet of Web 2.0 conference here, as serial entrepreneur and reality TV show host Mark Cuban took the stage to talk about what #39;s next for the 10-year ",3
"Gold Fields ready to fight Harmony takeover Gold Fields Ltd. (GFI) said it rejected a takeover bid by Harmony Gold Mining Co. Ltd. to create the world #39;s leading gold mining group, saying it was not in its interests.",2
Racist Blackburn fan cops five-year ban A SOCCER fan was fined \$2400 and banned from soccer grounds for the maximum five years yesterday when he pleaded guilty to racially abusing Birmingham City striker Dwight Yorke.,1
"File-Sharers, the Eyes of Justice Are Upon You President Bush likes to project the swashbuckling image, but this week it was the folks over at the Justice Department who formed the posse to go after the evildoers -- the ones on the Internet.",3
"Venezuela Seeking Arms, Perhaps MiG-29s &lt;p&gt;&lt;/p&gt;&lt;p&gt; CARACAS, Venezuela (Reuters) - Venezuela is looking to buyarms to strengthen its military capability and Russian MiG-29fighters are among the options being evaluated, a seniorofficer said on Monday.&lt;/p&gt;",0
Premier League charges Villa manager with illegal approach for &lt;b&gt;...&lt;/b&gt; The Premier League has charged Aston Villa manager David O #39;Leary with making an illegal approach for Southampton striker James Beattie.,1
"Cendant to Buy Orbitz for \$1.25 Billion  CHICAGO (Reuters) - Travel and real estate heavyweight  Cendant Corp. on Wednesday said it will buy travel Web site  Orbitz Inc. for about \$1.25 billion, making it the  second-largest competitor in the online travel industry.",2
"Speak to my right ear, sing to my left Researchers at the University of California find that the right and left human ears process sound differently: The right ear is better at picking up speech-like sounds and the left is more attuned to music.",3
"Israel Kills Two Militants During Massive Gaza Raid  GAZA (Reuters) - The Israeli army killed two militants  Saturday in an air strike in the northern Gaza Strip, bringing  the number of Palestinians Israel has killed in one of its  deadliest Gaza raids to 39.",0
"Microsoft, Amazon to combine forces Individually theyve been unstoppable in their respective industries. Theyre both legends that have survived the dot com burst and came out winners.",3
"Deco keeps Barca flying high as Ronaldo rescues Real Brazilians bagged the plaudits in Spain #39;s La Liga on Saturday as Deco, Brazil-born but a naturalised Portuguese international, fired Barcelona five points clear of the pack with the only goal in a derby win over Espanyol.",1
Panel to Investigate Fraud Charges in Afghan Vote The move to head off the attack on the vote's legitimacy came as workers began the long process of collecting ballots.,0
Radeon X850 Released VisionTek announced today the official launch of its XTASY RADEON X850 XT PCI Express Graphics Accelerator card.  quot;We #39;ve been overwhelmed by customer requests for a top of the line VisionTek 16X PCI Express ,3
"Euro supercomputing initiative welcomes users European researchers can now turn to a new supercomputing network for help in their scientific endeavors.  quot;We have just completed testing, quot; said David Henty with the Edinburgh Parallel Computing Centre, a ",3
"Soldiers Kill Palestinian Near Gaza-Israel Fence Israeli soldiers shot and killed a Palestinian as he approached a security fence between Israel and the Gaza Strip, Israeli military sources said on Saturday.",0
"American Economist Expected to Win Nobel (AP) AP - Americans have dominated the annual Nobel Memorial Prize in Economic Sciences five years running, and it may not surprise Nobel watchers if the trend continues.",2
"Military Buoys Profit at Defense Firms  CHICAGO (Reuters) - Robust demand for military equipment  and technology led four U.S. defense companies to post higher  quarterly profit on Wednesday, with jet maker Boeing Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BA.N target=/stocks/quickinfo/fullquote""&gt;BA.N&lt;/A&gt;  reporting a 78 percent jump in earnings despite a decline in  commercial airplane revenue.",2
"NHL Players, Owners Reject Plans to End Lockout  TORONTO (Reuters) - Hopes of saving the National Hockey  League season all but vanished Tuesday when players and team  owners rejected proposals to end the labor dispute.",1
"Paul McCartney To Perform at Super Bowl Following this year #39;s  quot;Nipplegate quot; affair with Janet Jackson and Justin Timberlake, the organisers of half-time entertainment at the Super Bowl aren #39;t taking any chances in 2005.",1
"Starbucks CEO to Retire, Shares Fall Starbucks Corp. (SBUX.O: Quote, Profile, Research) on Tuesday said its chief executive, Orin Smith, will retire next year, surprising investors, who sent the coffee shop chain #39;s shares lower in after-hours trading.",2
"Procter  amp; Gamble: A soap opera success By Davis Dyer, Frederick Dalzell. By Robert Slater. In the 1830s, William Procter, a storekeeper and candle maker, and James Gamble, a soap maker, happened to marry two sisters in Cincinnati, Olivia and Elizabeth Ann Norris.",2
U.S. Stocks End Higher  NEW YORK (Reuters) - U.S. stocks ended higher on Wednesday  as investors snapped up semiconductor shares at bargain prices  and bought some blue chips after crude oil retreated from  record high prices.,2
"Medicare Premiums to Rise Record 17 Pct. WASHINGTON - Medicare premiums for doctor visits are going up a record \$11.60 a month next year. The Bush administration says the increase reflects a strengthened Medicare, while Democrats complain that seniors are being unfairly socked...",0
"The C.E.O. Vanishes, and Other Mysteries Why did PeopleSoft, in the midst of a takeover fight with Oracle, fire its chief executive and president? Who knows? And that's a problem.",3
Yahoo! email acquisition aims to keep Google in view Stata Labs previously sold two products Bloomba and SAproxy Pro which have now been withdrawn from sale. Saproxy was an anti-spam product whilst Bloomba was an email management system which allows users to ,3
"Motorola Quarterly Earnings Rise Motorola Inc., the world's No. 2 maker of cell phones, on Tuesday said its quarterly profit\more than tripled, as sales rose 26 percent, driven in part by a host of new handset models and cost controls.",3
"U.S.: No Decision Made on Iraq Unit's Fate (AP) AP - The U.S. military said Monday no decision had been made on whether to discipline Army reservists who refused a supply mission last week, despite statements from their relatives that the soldiers would be discharged.",0
"Viacom, Disney pay \$1.5M FCC fine Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s cable television networks violated advertising restrictions, the FCC said Thursday.",2
"US Stocks Rise; Oil, Gold Fall A decline in the price of oil helped lift US stocks to their highest level in two-months on Tuesday. The dollar declined against its major rivals as investors took profits ",2
"Sharapova ousted They were 78 feet and a generation apart. On one end of the Arthur Ashe Stadium court stood Maria Sharapova, the 17-year-old Wimbledon champion with a future as bright as her usual smile.",1
"Hezbollah flies unmanned plane over Israel Hezbollah sent an unmanned reconnaissance plane over Israeli airspace Sunday, the Lebanon-based group and the Israeli military said.",0
"Humax, TiVo recorder aims for prime time The companies target mainstream audiences with a low-cost combination digital video recorder and DVD burner box.",3
"Hendrick Motorsports Plane Crash Kills 10 (AP) AP - A plane owned by the Hendrick Motorsports organization crashed Sunday on its way to a NASCAR race, killing all 10 people aboard, federal officials said. A spokesman for a funeral home where the bodies were being taken said the dead included the son, brother and two nieces of Rick Hendrick, owner of one of the most successful organizations in NASCAR history.",1
"EDS cutting 4,600 jobs through early retirement, taking US\$150M &lt;b&gt;...&lt;/b&gt; PLANO, Tex. (CP) - Electronic Data Systems is cutting 4,600 jobs through early retirement and taking a \$150 million US charge in the fourth quarter, the information technology company said Tuesday.",2
"Microsoft promises new OS for 2006 Microsoft says it plans to broadly release the long-awaited update to its flagship Windows operating system, dubbed  #39;Longhorn #39;, in 2006.",3
