text,label
The Miracle of the Rose. The Miracle of the Rose (in French: Miracle de la rose) is a 1946 book by Jean Genet about experiences as a detainee in Mettray Penal Colony and Fontevrault prison - although there is no direct evidence of Genet ever having been imprisoned in the latter establishment. This autobiographical work has a non-linear structure: stories from Genet's adolescence are mixed in with his experiences as a thirty-year-old man at Fontevrault prison.,13
Grande de Matagalpa River. The Escondido River is a river of Nicaragua located southwest of Matagalpa.,7
Dapple-throat. The Dapple-throat or Dappled Mountain-robin (Arcanator orostruthus) is a species of bird in the Promeropidae family.It is found in Mozambique and Tanzania.Its natural habitat is subtropical or tropical moist montane forests.It is threatened by habitat loss.,9
New Generation University College. New Generation University College is a private college in Ethiopia. Founded by Oromo nationalists to provide private higher education opportunities for students in the Oromia region of Ethiopia NGUC has branches in Addis Ababa (Finfinne) and Nekemte and Mettu towns in Oromia. It is one of the growing new private colleges in the country. Many children of African and east European Embassy employees' in the Addis Ababa diplomatic community attend NGUC.,1
Chad Lewis. Chad Wayne Lewis (born October 5 1971) is a former American football tight end in the National Football League for the Philadelphia Eagles and St. Louis Rams.,3
Mylothris alberici. Mylothris alberici is a butterfly in the Pieridae family. It is found in western Uganda Rwanda and the Democratic Republic of Congo (Kivu). The habitat consists of forests.,9
Melrose Wisconsin. Melrose is a village in Jackson County Wisconsin United States. The population was 503 at the 2010 census. The village is located within the Town of Melrose.,8
Valea Carelor River (Someșul Mare). The Valea Carelor River or Carele River is a tributary of the Someşul Mare River in Romania.,7
Randy Johnson (council member). Randy Johnson represents the 5th District of Hennepin County government in Minnesota. Hennepin County is the largest of Minnesota's 87 counties in population budget and estimated value. Hennepin County's population is 1.1 million which is 21 percent of the state's total population and about one third of the population of the Twin Cities metropolitan area.,4
Encephalartos. Encephalartos is a genus of cycad native to Africa. Several species of Encephalartos are commonly referred to as bread palms bread tree or Kaffir bread since a bread-like starchy food can be prepared from the centre of the stem. The genus name is derived from the Greek words en (within) kephali (head) and artos (bread) referring to the use of the pith to make food. They are in evolutionary terms some of the most primitive living gymnosperms.,10
Boeing 2707. The Boeing 2707 was developed as the first American supersonic transport (SST). After winning a competition for a government-funded contract to build an American SST Boeing began development at its facilities in Seattle Washington. The design emerged as a very large aircraft with seating for 250 to 300 passengers and cruise speeds in the range of Mach 3.,5
Moraea garipensis. Moraea garipensis is a species of plant in the Iridaceae family. It is endemic to Namibia. Its natural habitats are subtropical or tropical dry shrubland and rocky areas. It is threatened by habitat loss.,10
William Bradford (Attorney General). William Bradford (September 14 1755 – August 23 1795) was a lawyer and judge from Philadelphia Pennsylvania and the second United States Attorney General in 1794-1795.He was the son of the printer William Bradford and was born in Philadelphia. He began his education at the Academy of Philadelphia then attended Princeton University where he formed a lifelong friendship with Virginian James Madison before graduating in 1772. When he returned to Philadelphia he read law with Edward Shippen.,4
Cyamops samoensis. Cyamops samoensis is a species of fly.,9
Pevex Management. Pevex Management is an international corporate services company with its headquarters in Cyprus. The company was founded in 2008 although its principals have long experience in this field. It has since grown and now has offices/affiliates in New York Gibraltar France Hong Kong and Singapore. Pevex offers accountancy services together with corporate tax and structuring advice.,0
Waqar Azmi. Waqar Azmi OBE is listed in the world's 500 most influential Muslims by Georgetown University as well as the Asian power 100 list of the most influential Asians in the UK and the Muslim power 100 List of the most influential Muslims in the UK.He is chairman of Waterhouse Consulting Group and EU Ambassador of Intercultural Dialogue. Prior to this he was the UK Government’s Chief Diversity Adviser at the Cabinet Office.,4
Wiseana umbraculatus. Wiseana umbraculatus is a species of moth belonging to the family Hepialidae. It was described by Guenée in 1868 and is endemic to New Zealand.The wingspan is 38–50 mm for males and 49–66 mm for females. The colour of the varies but is usually fawn pinkish fawn or infuscate. The hindwings are pinkish-fawn to yellow-fawn. Adults are on wing from September to April.Food plants for the larvae include species of grass.,9
Davenport City Hall. Davenport City Hall is the official seat of government for the city of Davenport Iowa United States. The building was constructed in 1895. It was listed on the National Register of Historic Places in 1982 and on the Davenport Register of Historic Properties in 1993.,6
Mouaouia Meklouche. Mouaouia Meklouche (born November 3 1990 in Algiers) is an Algerian footballer who plays as a midfielder for MC Alger in the Algerian Ligue Professionnelle 1 on loan from USM Alger.,3
Cisthene cynara. Cisthene cynara is a moth of the Arctiidae family. It is found in Mexico.,9
Proceedings of the Institution of Mechanical Engineers Part F: Journal of Rail and Rapid Transit. The Journal of Rail and Rapid Transit Part F of the Proceedings of the Institution of Mechanical Engineers (IMechE) is a peer-reviewed academic journal that publishes research on engineering applicable to rail and rapid transit. The journal was first published in 1989 and is published by SAGE Publications on behalf of IMechE.,13
Crescenta Valley High School. Crescenta Valley High School is a high school in La Crescenta California. 3000 students attend the school.Crescenta Valley received a National Blue Ribbon School award in 2000 and a California Distinguished School award in 2005. Crescenta Valley received a Bravo Award for excellence in the arts from Los Angeles County in 2005.,1
Keele Peak. Keele Peak in Canada's Yukon Territory is the highest peak in the Mackenzie Mountains at 2972 metres (9751 ft). With a prominence measure of 2177 m (7142 ft) it is one of Canada's most prominent peaks. It is located about 25 km from the Canol Road not far from the Northwest Territories border.The peak was named for Joseph Keele an explorer and geologist who had moved to Canada from his native Ireland.,7
Culan (mountain). The Culan is a mountain of the Bernese Alps overlooking the Col de la Croix in the Swiss canton of Vaud. It lies approximately 3 kilometres (2 mi) west of the Diablerets summit.,7
Pedro Miguel da Câmara Pinheiro. Pedro Miguel da Câmara Pinheiro (born 17 February 1977 in Vila Nova de Gaia Porto) is a Portuguese footballer who plays for S.C. Salgueiros 08 as a midfielder.,3
Orthophytum gurkenii. Orthophytum gurkenii is a species of the genus Orthophytum. This species is endemic to Brazil.,10
Podolany Masovian Voivodeship. Podolany [pɔdɔˈlanɨ] is a village in the administrative district of Gmina Ciepielów within Lipsko County Masovian Voivodeship in east-central Poland. It lies approximately 9 kilometres (6 mi) south-west of Ciepielów 14 km (9 mi) west of Lipsko and 118 km (73 mi) south of Warsaw.,8
Bass Desires. Bass Desires is a 1985 studio album by jazz bassist Marc Johnson released on the ECM label.,11
Pârâul Cuțitelor. The Pârâul Cuțitelor is a tributary of the Geoagiu River in Romania.,7
Intertech. Founded in 1991 Intertech is the largest combined software developer training company and research-supported consulting firm in Minnesota. Tom Salonek Intertech's Founder was listed in Fortune Magazine's 40 under 40. Intertech designs and develops software solutions for Fortune 500 businesses mid-sized companies and state and local governments.With a broad range of courses Intertech has become the leading software development training company in the Twin Cities and upper Midwest.,0
HMS Castor (1785). HMS Castor was a 32-gun Amazon-class fifth-rate frigate of the Royal Navy. She served during the French Revolutionary and Napoleonic Wars. The French briefly captured her during the Atlantic Campaign of May 1794 but she spent just 20 days in French hands as a British ship retook her before her prize crew could reach a French port.,5
Easy Money (1983 film). Easy Money is a 1983 comedy film starring Rodney Dangerfield Joe Pesci Geraldine Fitzgerald Candice Azzara and Jennifer Jason Leigh. It was directed by James Signorelli and written by Dangerfield Michael Endler P. J. O'Rourke and Dennis Blair. The original music score was composed by Laurence Rosenthal. The theme song Easy Money is performed by Billy Joel and featured on his album An Innocent Man.,12
Jane and Prudence. Jane and Prudence is a novel by Barbara Pym first published in 1953 and according to the novelist Jilly Cooper her finest work - full of wit plotting characterization and miraculous observation.,13
HMS Thisbe (1783). HMS Thisbe was a 28-gun Enterprise-class sixth-rate frigate of the Royal Navy. Thisbe first was commissioned in December 1787 under the command of Captain George Robinson. Because Thisbe served in the navy's Egyptian campaign (8 March to 2 September 1801) her officers and crew qualified for the clasp Egypt to the Naval General Service Medal that the Admiralty authorized in 1850 to all surviving claimants.,5
Chris Brochu. Chris Brochu is an American actor and singer. He is known for his acting in Lemonade Mouth and was formerly the lead singer/songwriter for the band Fall Into Faith. Brochu was in the movies Soul Surfer where he played Timmy and in Lemonade Mouth where he played the rude and popular lead singer of the band Mudslide Crush. His name was Ray Beech. He sang And the Crowd Goes and Don't Ya Wish U Were Us? along with his friend Scott Picket (played by Nick Roux).,2
Coelogyne xyrekes. Coelogyne xyrekes is a species of orchid.,10
Karl Pagel. Karl Douglas Pagel (born March 29 1955 in Madison Wisconsin) is a former Major League Baseball first baseman who played for five seasons. He played for the Chicago Cubs from 1978 to 1979 and the Cleveland Indians from 1981 to 1983.In nine minor league seasons Pagel hit .294 with 163 home runs and 587 RBIs. Pagel was named MVP of the Texas League in 1977 when he played for the Midland Cubs. Pagel was named MVP of the American Association in 1979 while playing for the Wichita Aeros.,3
Epigomphus verticicornis. Epigomphus verticicornis is a species of dragonfly in family Gomphidae. It is endemic to Costa Rica. Its natural habitats are subtropical or tropical moist lowland forests and rivers. It is threatened by habitat loss.,9
Oregon College of Art and Craft. Oregon College of Art and Craft (OCAC) is a private non-profit college in Portland Oregon United States that grants degrees in Bachelor of Fine Arts Master of Fine Arts and certificates in book arts ceramics drawing and painting fibers metals photography and wood. The college also offers an Artist-in-Residence program and provides continuing education in the arts to the local community.,1
South Newport River. The South Newport River is a 42.6-mile-long (68.6 km) river on the Atlantic coastal plain in the U.S. state of Georgia. It rises in Long County 3 miles (5 km) south of Walthourville and flows east-southeast becoming the boundary between Liberty and McIntosh counties. It flows into Sapelo Sound an arm of the Atlantic Ocean south of St. Catherines Island.,7
Housekeeping (film). Housekeeping is a 1987 American comedy-drama film written and directed by Bill Forsyth and starring Christine Lahti Sara Walker and Andrea Burchill. Based on the 1980 novel Housekeeping by Marilynne Robinson the film is about two young sisters growing up in Idaho during the 1950s. After being abandoned by their mother and raised by elderly relatives the sisters are looked after by their eccentric aunt whose unconventional and unpredictable ways affect their lives.,12
Suki Kim. Suki Kim is a Korean American writer a 2006 Guggenheim fellow and the author of the award winning novel The Interpreter.,2
Maverick Concert Hall. Maverick Concerts is the oldest continuous summer chamber music festival in America. The festival was founded in 1916 by Hervey White and Alexander Platt is the current music director. The mainstay of the series which runs from the end of June through early September is to be found in the chamber music concerts performed by distinguished soloists and ensembles on Saturday evenings and Sunday afternoons.,6
Power Hungry. Power Hungry: The Myths of Green Energy and the Real Fuels of the Future is a book by Robert Bryce about energy mainly from a United States perspective.It was published in 2010 by PublicAffairs. A short essay based on the book was released as an op-ed by the author in The Washington Post.,13
Jerry Voorhis. Horace Jeremiah Jerry Voorhis (April 6 1901 – September 11 1984) was a Democratic politician from California. He served five terms in the United States House of Representatives from 1937 to 1947 representing the 12th Congressional district in Los Angeles County.,4
Christian Hardy. Christian Hixx Hardy (born 7 June 1979) is a British singer multi-instrumentalist and producer. He performs in The Leisure Society and is a member of Brighton's Willkommen Collective.,2
Darreh-ye Masun. Darreh-ye Masun (Persian: دره ماسون‎ also Romanized as Darreh-ye Māsūn) is a village in Padena-ye Olya Rural District Padena District Semirom County Isfahan Province Iran. At the 2006 census its existence was noted but its population was not reported.,8
Checkerboard Inn. The Checkerboard Inn also known as the Forshee-Jenkins House is a late-18th century frame building located on Mansion Ridge Golf Club in Monroe New York United States. Originally built as a house within a decade it went into service as an inn when the Orange Turnpike an early toll road through the area opened in 1802.,6
Rich Parent. Rich Parent (born January 12 1973 in Montreal Quebec) is a former professional hockey goaltender who played briefly in the NHL with the St. Louis Blues Tampa Bay Lightning and Pittsburgh Penguins. He was traded to the Ottawa Senators at the end of his NHL career but left the club around 2 weeks later.,3
Pleasure Dome (railcar). The Pleasure Domes are a fleet of six streamlined dome lounge cars built by Pullman-Standard for the Atchison Topeka and Santa Fe Railway (Santa Fe) in 1950. The cars were used exclusively on the Super Chief from their introduction in 1950 until the end of Santa Fe passenger service in 1971. Amtrak retained all six cars and continued to operate them until 1980 when they were retired. All six were preserved.,5
Rowshan Kuh. Rowshan Kuh (Persian: روشنكوه‎ also Romanized as Rowshan Kūh) is a village in Garmab Rural District Chahardangeh District Sari County Mazandaran Province Iran. At the 2006 census its population was 34 in 15 families.,8
The Silent World. The Silent World (French: Le Monde du silence) is a 1956 French documentary film co-directed by the famed French oceanographer Jacques-Yves Cousteau and a young Louis Malle. The Silent World is noted as one of the first films to use underwater cinematography to show the ocean depths in color. Its title derives from Cousteau's 1953 book The Silent World: A Story of Undersea Discovery and Adventure.The film was shot aboard the ship Calypso.,12
PMDTechnologies. pmdtechnologies is a developer of CMOS semiconductor 3D time-of-flight (ToF) components and a provider of engineering support in the field of digital 3D imaging. The company is named after the Photonic Mixer Device (pmd) technology used in its products to detect 3D data in real time. The corporate headquarters of the company is located in Siegen Germany.,0
The Secret Invasion. The Secret Invasion is a 1964 Eastmancolor war film directed by Roger Corman that was filmed in Yugoslavia. In World War II convicts are recruited by the Allies for an extremely hazardous mission.,12
Forest Hill High School. For the school in New York City see Forest Hills High School.Forest Hill High School is located in Jackson Mississippi. It serves students from grades 9-12 and is part of the Jackson Public School District. The current principal is Kimberly Warfield.,1
Queena Stovall. Queena Stovall (20 December 1887 – 27 June 1980) was an American folk artist sometimes called The Grandma Moses of Virginia.Born Emma Serena Dillard in Amherst County Virginia she married at age nineteen and began painting at age sixty-two. She completed forty-seven paintings before her death. The Fenimore Art Museum holds her work in its permanent collection.,2
Yellow-spotted salamander. The yellow-spotted salamander (Pseudohynobius flavomaculatus) is a species of salamander in the Hynobiidae family endemic to China where it is known from Nanchuan in Chongqing (formerly Sichuan) Suiyang in Guizhou Lichuan in Hubei and Sangzhi in Hunan Province. However genetic methods have revealed cryptic species within the Liua–Pseudohynobius complex and the actual distribution of yellow-spotted salamander is turning out to be different.,9
Intermediate long-fingered bat. The Intermediate Long-Fingered Bat (Miniopterus medius) is a species of vesper bat in the Vespertilionidae family.It can be found in the following countries:Native: Indonesia (Jawa Kalimantan Sulawesi) Malaysia and Thailand. Presence uncertain: Papua New Guinea Solomon Islands,9
David Rigsbee. David Rigsbee (April 1 1949) is an American poet contributing editor and regular book reviewer for The Cortland Review and literary critic.,2
Harpa Þorsteinsdóttir. Harpa Þorsteinsdóttir (born 27 May 1986) is a Icelandic footballer. She plays as a striker for Stjarnan and the Iceland national team.,3
Illalu. Illalu (English title: Housewife; Telugu: ఇల్లాలు) is a 1940 Telugu Drama film directed by Gudavalli Ramabrahmam.,12
Swegon. Swegon AB is a company which develops manufactures and markets products and solutions for ventilation and indoor climate systems. Swegon is owned by the Investment AB Latour group. Including foreign sales companies Swegon has a total of approximately 1250 employees and a turnover of approximately 216 million EUROS (2009). Swegon has 16 sales offices in Sweden.,0
Očevlje. Očevlje (Serbian: Очевље) is a village in the municipality of Breza Bosnia and Herzegovina.,8
Hamzehabad Mahabad. Hamzehabad (Persian: حمزه آباد‎ also Romanized as Ḩamzehābād) is a village in Mokriyan-e Gharbi Rural District in the Central District of Mahabad County West Azerbaijan Province Iran. At the 2006 census its population was 495 in 84 families.,8
New England Butt Company. New England Butt Company is a historic factory building at 304 Pearl Street in Providence Rhode Island.The building was constructed in 1865 by Spencer P. Read. The New England Butt Company manufactured machinery for braiding and stranding wire. Many of the machines are still used today by wire companies throughout the world.The New England Butt Company factory building was added to the National Register of Historic Places in 1980.,6
Pâclele River. The Pâclele River or Murătoarea Pâclei River is a tributary of the Buzău River in Romania.,7
Stephen Tyng Mather Home. Stephen Tyng Mather Home also known as The Mather Homestead was the home of Stephen Tyng Mather the American industrialist and conservationist who championed the creation of the National Park Service in 1916 and served as its first director. Mather (1867–1930) served as director from 1916 until ill health forced him to resign in 1929.The main house was built in 1778 by his great grandfather Deacon Mather.,6
New York Institute of Photography. The New York Institute of Photography (or NYIP) is a for-profit distance education school based out of New York City offering different courses in photography to students all over the world. NYIP currently offers five courses in Photography,1
The Best of The Davis Sisters. The Best of the Davis Sisters is a double LP/single CD album by the famous Philadelphia gospel group released in 1978 on LP (see 1978 in music) and in 2001 on CD (see 2001 in music). It collects 24 of their recordings made for Savoy Records between 1955 and 1968. Popular tracks are “Twelve Gates to the City” “Sinner Man Where You Gonna Run To” “Blessed Quietness” “We Need Power” “He’ll Understand and Say Well Done”.,11
Oldsmobile Starfire. Oldsmobile Starfire is an automobile produced by the Oldsmobile division of General Motors in two generations from 1961 to 1966 and 1975 to 1980. The Starfire nameplate was also used for the 1954–1956 Ninety- Eight series convertibles and all 1957 Ninety-Eight series models. 1961 was the first year for the Starfire as a separate model available in a single convertible body style.,5
Kolah Deraz-e Sofla. Kolah Deraz-e Sofla (Persian: كلاه درازسفلي‎ also Romanized as Kolāh Derāz-e Soflá; also known as Kolāh Derāz-e Āqājān) is a village in Cheleh Rural District in the Central District of Gilan-e Gharb County Kermanshah Province Iran. At the 2006 census its population was 649 in 141 families.,8
Volume 2 (video). When Incubus Attacks Volume 2 is an album released by the band Incubus in 1999. The main feature of the DVD is a collection of songs performed at the Sno-Core festival. Also included on the DVD are official videos for all the bands singles released to that point. Included is an extra video for Anti-Gravity Love Song a portion from an acoustic concert that the band played and out-takes from the band backstage while at the festival among other features.,11
Rosie McCorley. Rosaleen Rosie McCorley (born 14 January 1957) is an Irish Sinn Féin politician who was selected by her party as a member (MLA) of the Northern Ireland Assembly to represent the Belfast West constituency in June 2012. She replaced her party colleague Paul Maskey an abstentionist MP in the parliament of the United Kingdom who had resigned from the Northern Ireland Assembly as part of Sinn Féin's policy of abolishing double jobbing.,4
The Last Meeting of the Knights of the White Magnolia (play). The Last Meeting of the Knights of the White Magnolia is the first play in the series A Texas Trilogy by Preston Jones. Set in 1962 it follows a meeting of 'the Knights of the White Magnolia' a Ku Klux Klan-like group with seven members.,13
Badger Hills. The Badger Hills el. 4655 feet (1419 m) is a set of hills in Big Horn County Montana.,7
That's the Way God Planned It. That's The Way God Planned It is the fourth studio album by Billy Preston released in 1969 on Apple Records and also the title track from that album which had previously been released as a single. George Harrison Keith Richards Eric Clapton and other guests appear on the album.,11
Qvale Mangusta. The Qvale Mangusta is a sports car produced in limited numbers in Italy by the automaker Qvale between 2000 and 2002. During development and early production it was badged as the De Tomaso Biguá. Later (and for the North American market) it was badged as the De Tomaso Mangusta (named for the car originally built between 1967 and 1971.)The Mangusta uses a front mid-engine rear-wheel drive layout and is powered by a Ford 4.6L DOHC V8.,5
O2 (Ireland). Telefónica Ireland is a broadband and telecommunications provider in Ireland. The company is marketed and trades as O2 (typeset as O2). O2 Ireland was previously called Esat Digifone when it was owned by Esat Telecommunications (and Telenor) from 1997 to 2006. In 2006 the company was acquired by Telefónica which is a subsidiary of Telefónica Europe. In June 2013 Hutchison Whampoa announced it would acquire O2 for €780m.,0
Heliura hagmanni. Heliura hagmanni is a moth of the Arctiidae family. It was described by Zerny in 1931. It is found in Brazil.,9
DJ Format. Matt Ford better known as DJ Format (a near-inversion of his birth name) is a hip hop DJ born in Southampton England who lives in Brighton. He collaborates frequently with Abdominal on the album Music For the Mature B-Boy and with Abdominal and fellow Canadian rapper D-Sisive on the second full album If You Can't Join 'Em… Beat 'Em as well as with Akil and Chali 2na from Jurassic 5.,2
Urban Outfitters. Urban Outfitters Inc. is a publicly traded American company that owns and operates over 400 retail locations across five retail brands: Urban Outfitters Anthropologie Free People Terrain and BHLDN.Urban Outfitters originated as Free People in 1972 in Philadelphia Pennsylvania focusing on funky fashion and household products. Shortly thereafter the owner and now Chairman Richard Hayne changed the name to Urban Outfitters.,0
Datto Backup Inc.. Datto Inc. is a Connecticut (U.S.) company that provides hardware-based on- and off-site backup for business continuity planning and disaster recovery.,0
Horrible Bosses 2. Horrible Bosses 2 is an upcoming American comedy film. It is the sequel to 2011's Horrible Bosses. The film will be released on November 26 2014. It will be produced by New Line Cinema and distributed by Warner Bros. Pictures.,12
Ryan Brown (footballer). Ryan Anthony Brown (born 15 March 1985) is an English football defender who plays for Leek Town in the Northern Premier League Division One South.Starting his professional career with Port Vale in 2003 he played 44 first team games before being released not long after his 20th birthday. He spent a season with Leek Town before he switched to Northwich Victoria. He spent four years with Victoria before switching to Altrincham in 2010.,3
George Peden (footballer). George Watson Wright Peden (born 12 April 1943) is a Scottish former footballer who played 13 times in the Scottish Football League for Heart of Midlothian and made 223 appearances in the Football League for Lincoln City. He played at left back.,3
Love Ain't Nothing But Sex Misspelled. Love Ain't Nothing But Sex Misspelled is a collection of short stories by author Harlan Ellison. It was originally published in hardback in 1968. Ace Books issued an edition in 1983. The original hardback edition has 22 stories and the reprint has 16. (13 from the original list and 3 new ones). Ellison removed 9 stories from the reissue since they are available in other collections and he had grown sensitive to such overlap.,13
HMS Kent (D12). HMS Kent was a batch-1 County-class destroyer of the Royal Navy. She and her sisters were equipped with the Sea Slug Mk-1 medium range surface to air missile SAM system along with the short-range Sea Cat SAM two twin 4.5 gun turrets two single 20mm cannon ASW torpedo tubes and a platform and hangar that allowed her to operate one Wessex helicopter. The Counties were large ships with good seakeeping abilities and long range and were ideal blue-water ships for their time.,5
Matty Blythe. Matty Blythe born in Irlam Manchester England is a rugby league player for Warrington Wolves in the European Super League.Matty Blythe's position of choice is as a second-row.,3
Aqcheh Kand Qazvin. Aqcheh Kand (Persian: اقچه كند‎ also Romanized as Āqcheh Kand Āqcheh Kan Āqjā Kand Āqjeh Kand; also known as Ak-Dzhakand) is a village in Qaqazan-e Sharqi Rural District in the Central District of Takestan County Qazvin Province Iran. At the 2006 census its population was 238 in 61 families.,8
The Ghost (novel). The Ghost is a contemporary political thriller by the best-selling English novelist and journalist Robert Harris. The novel has been adapted into a film directed by Roman Polanski which was released in 2010. Polanski and Harris wrote the screenplay together.,13
Mal Waldron with the Steve Lacy Quintet. Mal Waldron with the Steve Lacy Quintet is an album by American jazz pianist Mal Waldron and soprano saxophonist Steve Lacy released on the French America label in 1972. The original LP release featured three tracks and the 2005 CD reissue added two alternate takes.,11
The Taggerung. The Taggerung is a fantasy novel by Brian Jacques published in 2001. It is the 14th book in the Redwall series.,13
Craposyncrasies. Written by Sorush Pakzad Doozakhrafat  also known as Craposyncrasies is a book that contains the author’s satirical pieces in Persian which were posted on his personal blog prior to publication. The book includes 107 stories about gods prophets and angles and was published in February 2012 by H&S Media.The author’s critical approach towards the religious beliefs in the contemporary practices of Islam caught the attention of many critics.,13
Assassination (1987 film). Assassination is a 1987 action-thriller film about a bodyguard who is assigned to protect the First Lady of the United States against an assassination plot. The film was directed by Peter R. Hunt and stars Charles Bronson Jill Ireland and Stephen Elliott. Actor Chris Alcaide came out of retirement to play the Chief Justice.,12
Rômulo Noronha. Rômulo Noronha or simply Rômulo (born February 4 1987 in Caxias do Sul) is a Brazilian defensive midfielder.,3
Tiger Corporation. Tiger Corporation (Japanese: タイガー魔法瓶株式会社 Taigā Mahōbin Kabushiki Gaisha) is a Japanese multinational manufacturer and marketer of vacuum flasks and consumer electronics including electric kettles hot water dispensers electric water boilers and rice cookers. It has subsidiaries in China Taiwan and the United States. The total revenue was 35.1 billion yen in 2011. The total number of employees is 600.,0
Buriganga River. The Buriganga River (Bengali: বুড়িগঙ্গা Buŗigônga Old Ganges) flows past the southwest outskirts of Dhaka city the capital of Bangladesh. Its average depth is 25 feet (7.6 m) and maximum depth is 58 feet (18 m).,7
San Antonio Current. The San Antonio Current is a free weekly alternative newspaper in San Antonio Texas USA. The Current focuses on investigative journalism political analysis and critical coverage of local music and culture. It also contains extensive and up-to-date event listings for San Antonio. A member of the Association of Alternative Newsweeklies its style combines tough journalism with humor.,13
Madame X (1916 film). Madame X is a 1916 silent drama film directed by George F. Marion based on the 1908 play by French playwright Alexandre Bisson (1848-1912).,12
Pittsburgh Post-Gazette. The Pittsburgh Post-Gazette also known simply as the PG is the largest daily newspaper serving metropolitan Pittsburgh Pennsylvania United States. It has won six Pulitzer prizes since 1938.,13
French corvette Poulette (1781). Poulette was a French 20-gun Coquette-class corvette built to a design by Joseph-Marie-Blaise Coulomb and launched in March 1781. She served the French navy until 1793 when the British captured her at Toulon in 1793. She served briefly in the Royal Navy including at the battle of Genoa in 1795 until she was burned in October 1796 to prevent her falling into French hands.,5
Black Red White. Black Red White is a leading furniture manufacturer in Poland founded in Chmielek Poland in 1991. The company's headquarters are located in Biłgoraj. Black Red White S.A. is the biggest Polish manufacturer of traditional and new furniture systems home and office furniture and upholstered fittings made of furniture panels MDF and solid wood. BRW S.A. is an organization consisting of 17 production plants which employ over 6 000 people.,0
Anahuac Tauro. The Anahuac Tauro is a Mexican agricultural aircraft built in small numbers in the late 1960s and 1970s. The first prototype flew on 3 December 1968 with Mexican Type certification (the first type approved by Mexico's DGAC) following on 8 August 1969. It was a low-wing braced monoplane of conventional configuration with fixed tailwheel undercarriage. The wing was of constant chord and had spray bars installed along its trailing edge.,5
Duncan Shipley-Dalton. Duncan Shipley-Dalton (born 7 November 1970) is a former Unionist politician in Northern Ireland.Born in Newport Isle of Wight Shipley-Dalton attended the University of Essex and Queen's University Belfast before becoming a barrister. From 1994-98 he served in the Royal Irish Regiment.,4
Martial Power. Martial Power is a supplement for the 4th edition of the Dungeons & Dragons fantasy role-playing game. It contains additional options and rules for fighters rangers rogues and warlords including new builds for each class to further customize a character such as the beastmaster ranger bravura warlord and resourceful warlord.,13
Ionuț Neag. Ionuț Neag (born 18 February 1994 in Pianu Romania) is a Romanian footballer who plays as a centre back for the Liga I club Petrolul Ploiești.,3
Condrea River. The Condrea River is a tributary of the Siriu Mic River in Romania.,7
New Law College (Pune). The New Law College is a law college in Pune that was established in 1978. The college has been part of the Bharati Vidyapeeth university since 1996. The college is approved by the Bar Council of India and has NAAC “A grade”. The current principal is Mukund Sarda.,1
Lockheed XP-58 Chain Lightning. The Lockheed XP-58 Chain Lightning was an American long-range fighter developed during World War II. Although derived from the successful P-38 Lightning the XP-58 was plagued by technical problems with its engines that eventually led to the cancellation of the project.,5
Futurewise. Futurewise is a book on global trends written by the futurist Patrick Dixon in 1998 with new editions in 2001 2003 and 2007.,13
The Sight (Warriors). The Sight is a children's fantasy novel. It was released April 24 2007 and it is the first installment of the Warriors: Power of Three series by Erin Hunter. This book was recommended as Children's Summer reading by the Washington Post Children's Book Club.,13
The Elements of C++ Style. The Elements of C++ Style is a book of rules of programming style in the C++ computer language. The book was published by Cambridge University Press in February 2004. The book provides conventions for formatting naming documentation programming and packaging.This book is part of a series of books that include The Elements of C# Style and The Elements of Java Style.,13
Raillardella. Raillardella is a genus of flowering plants in the daisy family. The genus is native to the western United States of Oregon California and Nevada.There are three species:Raillardella argentea - silky raillardellaRaillardella pringlei - showy raillardellaRaillardella scaposa - stem raillardella↑ ↑,10
Zasów. Zasów [ˈzasuf] is a village in the administrative district of Gmina Żyraków within Dębica County Subcarpathian Voivodeship in south-eastern Poland. It lies approximately 7 kilometres (4 mi) north-west of Żyraków 11 km (7 mi) north-west of Dębica and 49 km (30 mi) west of the regional capital Rzeszów.The village has a population of 864.,8
Syarif Hidayatullah State Islamic University Jakarta. Syarif Hidayatullah State Islamic University Jakarta is a public university in Indonesia. It is also called Universitas Islam Negeri (UIN) Syarif Hidayatullah Jakarta and located in Ciputat South Tangerang Banten district in southern Jakarta.,1
Große Laber. The Große Laber is a river in Bavaria Germany right tributary of the Danube. Its source is near Volkenschwand. It is approx. 85 km long. It flows northeast through the small towns Rottenburg an der Laaber Schierling and Rain. It flows into the Danube near Straubing.,7
Mazomba River. The Mazomba River is a river of Rio de Janeiro state in southeastern Brazil.,7
Sébastien Barc. Sébastien Barc (Notre-Dame-d'Oé) is a paralympian athlete from France competing mainly in T46 (classification) sprint events. He is a Citoyen d'Honneur of Notre-Dame-d'Oé and the town's gymnasium inaugurated in 2008 was named after him.Barc has competed at two Paralympics the first in Sydney in 2000 and then in Athens in the 2004. On both occasions he competed in the 100m and 200m and was part of both the 4x100m and 4x400m French relay teams.,3
Doppelganger (novel). Doppelganger also published under the title Warrior is a high fantasy novel written by Marie Brennan that chronicle the adventures of Miryo a witch and Mirage her doppelgänger.,13
Wasco Energy. Wasco Energy is a subsidiary of Wah Seong Corporation headquartered in Kuala Lumpur Malaysia. The company specializes in energy infrastructure products and services. Its product and service offerings include pipeline coatings cathodic protection pipe manufacturing bespoke coating equipment engineering and procurement trading and renewable energy.,0
