text,label
"Billy Joel Gets a Star in Hollywood LOS ANGELES - Billy Joel wrote the song, ""Say Goodbye to Hollywood."" On Monday, he joked he'd never leave. ""It looks like I'm always going be here,"" Joel said after his sidewalk star was unveiled on the Hollywood Walk of Fame...",0
"Palestinian Family Says Girl, 8, Was Killed by Israeli Bullet Israeli gunfire killed an 8-year-old Palestinian girl eating lunch in her home today during an exchange between Palestinians and Israeli soldiers in the southern Gaza Strip, the girl #39;s family said.",0
"Microsoft Files Seven New Spam Lawsuits  SEATTLE (Reuters) - Microsoft Corp. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=MSFT.O qtype=sym infotype=info qcat=news""&gt;MSFT.O&lt;/A&gt; filed seven  lawsuits against senders of spam, or unsolicited e-mail, for  transmitting messages without labeling them as sexually  explicit content, the world's largest software maker said on  Thursday.",3
"Newsview: Iran's Zig-Zags Show Rifts (AP) AP - First, Iran backed down before the U.N. nuclear watchdog. Then it set last-minute conditions, called the retreat only temporary and claimed victory over Washington.",0
"High Energy Mystery lurks at the Galactic Center PPARC -- A mystery lurking at the centre of our own Milky Way galaxy - an object radiating high-energy gamma rays - has been detected by a team of UK astronomers working with international partners.     Their research, published today (September 22nd) in the Journal Astronomy and Astrophysics, was carried out using the High Energy Stereoscopic System (H.E.S.S.), an array of four telescopes, in Namibia, South-West Africa...",3
"Phishing on the increase, group says Online phishing schemes increased significantly in October as financial institutions struggled to combat attempts to steal private account information from online consumers, according to the Anti-Phishing Working Group (APWG). ",3
Oil Surges Over \$48 After Supply Drop  NEW YORK (Reuters) - Oil prices climbed to within a dollar  of a new record on Wednesday after the U.S. government reported  a big decline in oil stockpiles because of disruptions from  Hurricane Ivan.,2
France call up Luyindula Marseille #39;s DR Congo-born striker Peguy Luyindula has been called up for France #39;s World Cup qualifier against Ireland. France coach Raymond Domenech picked Luyindula to replace Juventus striker David Trezeguet.,1
"Kim states her case with 62 Christina Kim made 11 birdies and tied the tournament record of 10-under-par 62 yesterday for a two-shot lead after the opening round of the LPGA State Farm Classic in Springfield, Ill.",1
"Sprint to buy Nextel in \$35B deal Sprint has agreed to buy mobile telephone company Nextel Communications in a deal worth \$35.17 billion, combining the No. 3 and No. 5 U.S. wireless carriers and creating a new company with about 40 million customers.",3
MENACE IN PIZZA OVEN AN international drug syndicate has failed to smuggle almost \$90 million worth of the designer drug ecstasy into Adelaide. It was revealed yesterday that the 365kg shipment of ecstasy tablets ,0
"Euro reaches new high against the US dollar The euro surged to an all-time high of \$1.2987 yesterday, putting pressure on Europe #39;s largely export-driven economic recovery and prompting European Central Bank President Jean-Claude Trichet ",2
"Off to a strong start Before lineup introductions, NC State men #39;s basketball coach Herb Sendek pulls each one of his starters aside and offers a word.",1
"Tyson Went on the Atkins Diet, but Its Profit Slimmed Down Tyson Foods, the worlds largest meat processor, said that its earnings would probably be less than expected.",2
Microsoft Issues Patch for SP2 Microsoft has issued a patch for a compatibility problem between the recent Windows XP Service Pack 2 and an advertising application run on many users #39; machines.,3
"Research In Motion 2Q Profit Soars Research In Motion Ltd., which makes the BlackBerry handheld device and other mobile products, on Thursday said its second-quarter profit rose significantly on improved sales.",3
Oracle May Lower Its PeopleSoft Bid (AP) AP - Oracle Corp. chief executive Lawrence Ellison said discussions within the company at this point are leaning toward lowering the  #36;21-a-share bid Oracle is offering for rival PeopleSoft Inc.,3
"Guardian panel Nobody is quaking The Guardian panel, broadly representative of people across Britain, was established in the run-up to the last general election. In 2001 most of the respondents, after some reservations, backed Labour.",0
Malaysia sets up sanctuary in Terengganu to protect endangered turtles TERENGGANU : Malaysia has gazetted 60 hectares of land off the east coast state of Terengganu to help conserve the dwindling number of endangered sea turtles. ,3
"No Confidence Vote Passes Against UN Top Leadership Already embattled with his ties to the Iraqi Oil for Food scandal, and what some term as the 'Food for Sex' scandal, Kofi Annan has dodged the latest bullet. Well, dodged only in the sense that specific allegations against him was removed at the last minute before passing.    The UN staff union passed a resolution sharply critical of the world body's senior management but expressed support for beleaguered Secretary General Kofi Annan.    An earlier draft of the resolution had strongly worded language about no confidence in senior staff of the United Nations, which has been buffeted by scandals over the past few months. ",3
"End of an era as Times ditches broadsheet for compact LONDON - After 216 years of broadsheet life, The Times today followed in the footsteps of The Independent, moving to a compact only format after almost a year of dual publication.",3
"Raiders-Bucs: Blackout lifted The Oakland Raiders needed a 24-hour extension and some behind-the-scenes maneuvering to make it happen, but managed to avoid what would have been the most embarrassing television ",1
"Internet caf hoists a latte to celebrate 10-year anniversary LONDON John Major was prime minister of Britain. The Internet, to most people, was like something out of the Jetsons.  quot;Latte quot; was Italian for  quot;milk, quot; not American for  quot;coffee.",3
"Blue Titan adds reliable messaging to SOA tool (InfoWorld) InfoWorld - Attempting to fine-tune its software for use in business-critical applications, Blue Titan Software on Monday is unveiling Network Director RM (Reliable Messaging), a tool for policy distribution and messaging in SOAs (service-oriented architectures).",3
"PeopleSoft Forges Ahead With Product Plans At Connect conference, customers will hear about the progress of its Total Cost of Ownership initiative, as well as upgrades to its HR and JD Edwards #39; manufacturing software.",2
"Two engines recently replaced on cargo jet HALIFAX -- The cargo jet that crashed in flames off the end of a Halifax International Airport runway last week had two engines replaced in the weeks leading up to the accident, investigators revealed yesterday.",0
"Forbes 400 sees surge in billionaires It looks like the US billionaires club isn #39;t quite as exclusive as it once was. The country now has 313 billionaires, the largest number ever and a huge jump over the 262 counted last year, according to Forbes magazine.",2
"China Southern joins SkyTeam SkyTeam was founded in June 2000 by Aeromxico, Air France, Delta Air Lines and Korean Air. Since then the group has grown to include Czech Airlines and Alitalia.",2
"Lowe #39;s Sees 15.5 Percent Q3 Earnings Spike No. 2 US home improvement company Lowe #39;s earned \$522 million in the three months ended October 29th, surpassing Wall Street expectations.",2
"Infosys  amp; Wipro are incredible, says Microsoft BANGALORE:Microsoft chief executive Steve Ballmer said he was excited about the work going on in India on the technology front.  quot;I think Indian IT majors like Wipro and Infosys are doing an incredible job.",2
"McDonald #39;s CEO Charlie Bell resigns SAN FRANCSICO (CBS.MW) -- McDonald #39;s Corp. said late Monday that President and Chief Executive Officer Charlie Bell, who has been battling cancer, has stepped down effective immediately.",2
Radcliffe Wins Women #39;s New York Marathon Britain #39;s world record holder Paula Radcliffe won the women #39;s New York marathon Sunday in an unofficial two hours 23 minutes seven seconds.,1
Flashlight Takes Batteries of Any Size (AP) AP - Anyone who has cursed when their flashlight goes dead may have something new to beam about  #151; a flashlight that accepts batteries of different sizes.,3
"Florida Candidate Calls for Bipartisanship (AP) AP - The nation's leaders need to put aside partisan labels to help Florida recover from the devastation of three major hurricanes during the past month, Democratic Senate candidate Betty Castor said Saturday.",0
"Indian software major Wipro second-quarter net profit up 79 percent (AFP) AFP - India's third-largest software exporter, Wipro, said that second quarter net profit jumped 79 percent as sales rose 44 percent, beating both the market's and the company's expectations.",3
"Germany #39;s Greens applauds Nobel choice BERLIN - The German government, in which pro-environment Greens share power, applauded the choice Friday of Kenyan environmentalist Wangari Maathai as this year #39;s Nobel Peace Prize winner.",0
"Darfur humanitarian crisis easing, UN says KHARTOUM, Sudan  While violence remains a major concern, the humanitarian crisis in the Darfur region is easing and large-scale deaths from malnutrition and disease are likely to be averted as international assistance pours in, UN ...",0
Mayoral Race Write-In Effort Worries Utah (AP) AP - Election officials are worried that a massive write-in campaign mounted by Republicans in the scandal-ridden Salt Lake County mayoral race could hold up final results in other races around the state.,0
Pakistan and India to continue dialogue on Kashmir: Kasuri NEW DELHI: Foreign Minister Khurshid Mehmood Kasuri said that although the Kashmir dispute was central to the peace process it could not be resolved overnight.,0
"Hong Kong rights group snubs British official over free speech row (AFP) AFP - A Hong Kong rights group has boycotted a meeting with a visiting British official, accusing London of failing to speak up in support of pro-democracy politicians in the territory.",0
"HIV warning for Asia drug users Not enough is being done to prevent the spread of HIV among Asian drug users, researchers say.",0
"Sirius stock soars on Karmazin hire Shares of Sirius Satellite Radio posted double-digit percentage gains on Friday, one day after the company said former Viacom President Mel Karmazin would become its new chief executive.",2
"Google Graduates to Vertical Search OK, I #39;ll be the first to admit I #39;m probably out of my league writing about the latest Google (Nasdaq: GOOG) tool being offered for beta testing.",3
Bolden says he hasnt been approached about NASA post Retired Maj. Gen. Charles F. Bolden Jr. is proud his name is among a handful being mentioned as the next head of the US space agency.,3
Southwestern adventure in a ski town Finding a ski bum working in a ski town restaurant is easy. But Peter Willis took it a step further.,1
"Bonds powers Giants Barry Bonds hit a two-run homer in the first inning to support a strong effort by Kirk Rueter and help the Giants beat the New York Mets, 3-1, yesterday in San Francisco.",1
"Windows XP Service Pack 2 Comes Complete With Errors Microsoft began rolling out SP2 last week, claiming that the software offers the latest security  #39;innovations, #39; fixes several major security holes, and provides new protective features.",3
"Dixon Carries Wizards Juan Dixon takes advantage of some rare playing time by scoring 15 fourth-quarter points to help the Wizards beat the Hawks, 104-101.",1
"Air NZ tipped to raise fuel surcharge Air New Zealand will most likely announce an increase in its jet fuel surcharges within days because of the relentless climb in oil prices, the carrier #39;s chief executive, Ralph Norris, has said.",2
"HK walks out of 68-month deflation cycle The latest composite consumer price index will be released later Monday, Tang said at the Hong Kong Economic Summit which was opened Monday morning.",2
"Carbone leaves a legacy behind CROMWELL, Conn. -- There were professional golfers on hand, the sunlight was pouring down, and Eddie Carbone had on a shirt and tie, so in many ways everything seemed in place yesterday.",1
"Industrial Production Nearly Stalls  WASHINGTON (Reuters) - U.S. industrial output barely edged  up, gaining a less-than-expected 0.1 percent in August, the  Federal Reserve said on Wednesday.",2
"McNealy: Sun Micro Q1 Loss Narrows As Kodak Accounting Set Sun Microsystems (nasdaq: SUNW - news - people ) saw its first-quarter loss reduced on Friday, as it cemented the accounting for its \$92 million patent settlement with Eastman Kodak (nyse: EK - news - people ).",2
UK Launches Own Case Against Cleric Sought by U.S.  LONDON (Reuters) - British anti-terrorism police arrested  Thursday Muslim cleric Abu Hamza al-Masri who was already  jailed in London under a U.S. arrest warrant.,0
"New Mini Retail Store Design CUPERTINO, CaliforniaOctober 14, 2004Apple today unveiled its new  quot;mini quot; retail store, a stunning all-new design featuring stainless steel walls and seamless white floors and ceilings.",3
" #39;Grand Theft Auto: San Andreas #39;: one wild ride It #39;s been copied by rivals, disparaged by social critics, attacked by politicians and snapped up - check the sales numbers after just one week on the shelves -y gamers.",3
"Heineken boosts African position Heineken buys a majority stake in Nigerian brewer Consolidated Breweries, boosting its position in Africa's second-largest market.",2
Update 1: Interbrew Shareholders Back Ambev Linkup Shareholders of Belgian brewer Interbrew SA gave unanimous backing Friday to the linkup of their family company with Brazil #39;s Ambev to form the world #39;s largest brewer by volume.,2
"Microsoft Takes Giant Step against Spyware Microsoft has beefed up its security portfolio by purchasing anti-spyware specialist Giant Company Software. A test version of a spyware protection, detection and removal tool based on Giant #39;s ",3
"Clinical drug trials 'distorted' More openness is needed over clinical drug trial results  to stop them being distorted, leading medical journals say.",0
Red Sox Fans Exult at End of World Series 'Curse'  BOSTON (Reuters) - Thousands of bleary-eyed Red Sox fans  showed up for work on Thursday still stunned and giddy after a  night of celebrating something many thought impossible: a World  Series victory for baseball's perennial also-rans that put an  end to an 86-year-old curse.,1
"Afghan leader escapes attack rocket exploded near a helicopter carrying President Hamid Karzai yesterday, forcing him to abandon his trip and raising questions about how difficult it will be for him ",0
"Halo 2, San Andreas key drivers of Nov. revenue, say NPD stats Absent sales from the killer titles published by Microsoft and Rockstar, November sales would have dropped more than 20 percent. With the two, revenues rose 11 percent.",2
"Another week, another lead for Singh Palm Harbor, FL (Sports Network) - Vijay Singh, the top-ranked player in the world, moved a step closer to his ninth victory of the season on Saturday as he posted a four-under 67 to take the 54-hole lead of the Chrysler Championship.",1
"News: Terrorists grow fat on email scams Organisations such as al-Qaeda, ETA en PKK are copying Nigerian scams to fund terrorism, two Dutch experts told Dutch daily De Telegraaf this week.\",3
"XM Radio Online launching in October XM Radio, after scrapping their XM PC Receiver because of piracy concerns, is launching their an online service next month. Theyre gonna charge \$7.",3
"Israeli Missile Wounds 2 Gaza Policemen -Medics An Israeli missile fired from a pilotless aircraft wounded two Palestinian policemen in the southern Gaza town of Khan Younis on Sunday, witnesses said.",0
"XM Satellite Radio to Broadcast on Web XM Satellite Radio Holdings Inc. will soon begin broadcasting some of its stations to subscribers over the Internet, fresh on the heels of the company #39;s discontinuation of a receiver for PCs that some users ",3
Army: JetBlue Data Use Was Legal A report by the Army's inspector general concludes that a controversial data-mining project involving airline passenger records did not violate federal privacy law. Critics say the report misinterprets the law. By Ryan Singel.,3
Mishap capsizes corporate promo AN embarrassing crash into Sydney #39;s Opera House today took the wind out of the sails of a British newspaper #39;s marketing campaign.,0
"Quattrone to serve 18 months Frank Quattrone, whose deal making made him an investment banking star during the Internet stock bubble and a multimillionaire, was sentenced yesterday to 18 months in prison for obstructing justice. The sentence makes Quattrone, 48, the most prominent Wall Street figure since junk-bond king Michael Milken to face time behind bars.",2
"Factory Orders Up, Jobless Claims Rise  WASHINGTON (Reuters) - Orders at U.S. factories rose 0.5  percent in October as demand for military equipment surged, the  Commerce Department said on Thursday, but orders were flat when  defense was excluded.",2
"Video-Game Sequels Will Be on Wish Lists (AP) AP - Video game companies always release their marquee titles just as the holiday shopping frenzy starts humming. It's nothing personal, just business: analysts say December alone accounts for more than 50 percent of the industry's annual revenue.",3
"N.Korea Blast Cause Unclear But Many Theories  SEOUL (Reuters) - An accident at an underground munitions  depot or a weapons factory was the likely cause of a huge  explosion in North Korea last week, and there were possibly two  blasts, South Korean media reports said on Monday.",0
"Bush Calls McCain About Anti-Kerry Ads (AP) AP - President Bush wants to work with Republican Sen. John McCain to pursue court action against political ads by ""shadowy"" outside groups, the White House said Thursday amid growing pressure on the president to denounce attacks on John Kerry's war record.",0
Speculators driving up oil prices says Kuwait NEW DELHI: Kuwait #39;s foreign minister said yesterday that Middle East oil exporters are producing at maximum capacity to stabilise prices that are being driven up by speculators from outside the region.,0
"Illinois Democrat Wins Kenyan Hearts, in a Landslide The people of Nyang'oma, Kenya, are dreaming of good fortune for their remote village should Barack Obama be elevated to high office.",0
"Radical group plants bomb near Blair holiday villa THE threat to leading politicians from terrorist attack was underlined yesterday when extremists were able to plant a bomb close to the Sardinian villa where Tony and Cherie Blair were staying as guests of Silvio Berlusconi, the Italian prime minister. ",0
"IBM Wins Big Contract from Lloyds (Reuters) Reuters - IBM has signed a seven-year,  #36;969.2\million contract with British bank Lloyds TSB to supply it with\Internet telephony and data services, IBM said on Monday.",3
Smoot Happy With Progress of Contract Talks Cornerback Fred Smoot said today that he is enthused by the progress of negotiations with the Washington Redskins on a contract extension and hopes to play his entire career with the team.,1
"Sun Makes Blockbuster Solaris 10 Free of Charge for Commercial Use SANTA CLARA, Calif., Nov. 15 /PRNewswire-FirstCall/ -- At its Network Computing  #39;04Q4 (NC04Q4) launch today, Sun Microsystems, Inc.",3
High Stakes Showdown in Najaf The fallout from Shiites fighting U.S. Marines in a holy city could weaken Iraq's new government,0
"Marlins Win at Temporary Home in Chicago CHICAGO - Chased out of Florida by Hurricane Ivan, the Marlins were forced to play a home game on the road and still cut their gap in the NL wild-card race. Florida rallied with six runs in the bottom of the eighth inning, taking advantage of four Montreal errors to beat the Expos 6-3 Monday at U.S...",0
Sunday #39;s Golf Capsules Woody Austin made a 6-foot birdie putt on the first playoff hole to beat Tim Herron and win the inaugural Buick Championship on Sunday.,1
"Mauresmo Through After Nervy Start  NEW YORK (Reuters) - Amelie Mauresmo's hopes of a first  grand slam title remained intact Wednesday but she had to come  from behind to beat Ukraine's Julia Vakulenko 3-6, 6-2, 6-2 in  the second round of the U.S. Open.",1
The decline of the West: eurozone Eurozone economy is still unable to outperform the US as the reports of its headliners - France and Germany -how decline for the whole zone of 12 nations that share the euro.,2
Sony Pictures TV Forms Venture With Hua Long in China (Update1) Sony Corp. #39;s Sony Pictures Television International unit says it formed a joint venture with China #39;s Hua Long Film Digital Production Co.,2
"How ties will be broken at season #39;s end What happens if the Dodgers, Giants and Astros all finish the season with the same record, leaving the NL West and the NL Wild Card winners undecided?",1
Gadget harvest Apple unveils its new ultra-thin G5 iMac while Logitech readies the first laser mouse. Also: HP's holiday offerings.,3
Rocket attack stops presidential visit Afghan President Hamid Karzai aborted a trip to a provincial capital today after a rocket hit near the landing site for his helicopter.,0
"IT Heavyweights Form Grid Computing Alliance Dell, EMC, Intel and Oracle have sealed an alliance to develop grid computing technology. The move is an effort to develop a standard approach to building and deploying enterprise grid computing infrastructures.",3
"Golf: Thank Dodd I #39;m getting better For starters, he moved into the final round of the European Tour #39;s China Open in the lead - a lofty position he has never occupied.",1
"Unilateral action can stop the dollar #39;s slide The dollar has been trading at, or close to, its all-time low in European currency markets, prompting calls for the European Central Bank to intervene to stop the dollar #39;s slide against the euro.",2
Biologists Hunt Destructive 'Frankenfish' (AP) AP - Biologists plan to use large nets and traps this week in Chicago's Burnham Harbor to search for the northern snakehead  #151; a type of fish known for its voracious appetite and ability to wreak havoc on freshwater ecosystems.,3
"Investor Profile: Asensio Ponders Long Bet As a dedicated short-seller for nearly eight years, Manuel Asensio became known as one of the most ruthless investors in the business.",2
Beckham Criticized for Suspension FIFA's president criticized England captain David Beckham for deliberately getting himself suspended for a World Cup qualifier and urged the English Football Association to take action.,1
"EDS Sells Wireless Group Continuing its transformation process, EDS (Quote, Chart) sold off one of its wireless software ventures for \$57 million, officials said Thursday.",3
Corporate Tax Bill Faces Opposition House and Senate negotiators hope to wrap up work on a major rewrite of corporate tax law that would end a nasty trade dispute with Europe while showering more than \$130 ,2
"AOL sets sail into travel search market America Online Inc. (AOL) is aiming to get a piece of the travel search market, announcing plans Friday to introduce a new Web-based property to compete with the likes of Travelocity.com and Expedia Inc.",3
"Staples Profit Up; Sees 4th Qtr in Line (Reuters) Reuters - Staples Inc. , the top U.S.\office products retailer, on Tuesday reported a 26 percent jump\in quarterly profit due to higher sales of furniture,\back-to-school supplies and a strong performance in Europe.",2
"For the record Correction: Because of a reporting error, an article in yesterday's Nation pages incorrectly described a Bush campaign ad's accusation about John Kerry's role on the Senate Intelligence Committee in the 1990s. The ad accuses Kerry of having missed three-quarters of the committee's public hearings.",2
"Offense a horror for Nets The Nets #39; plan was a by-committee defensive attack on Dirk Nowitzki. The committee lost. But it wasn #39;t just Nowitzki #39;s 31 points that buried the Nets, 94-78, on Saturday afternoon at Continental Arena.",1
"Italy deports island immigrants Italy begins deporting immigrants directly from the island of Lampedusa, the first port of call for boats from North Africa.",0
Fewer and fewer Christmas tree farms in Louisiana The number of Christmas tree farms in Louisiana has fallen like needles from an unwatered tree. There will be at least one less next year.,2
Rahul the  #39;darling #39; at AICC conclave New Delhi: Prime Minister Manmohan Singh today virtually took a back seat at the AICC session which saw many delegates hailing Rahul Gandhi as the future leader with not so subtle hints.,0
"Munch's 'Scream' Is Stolen From a Crowded Museum in Oslo Edvard Munch's masterpiece, ""The Scream,"" and another painting were grabbed off the wall of a crowded museum by armed robbers.",0
The IPod's New Trick: Photo Show The iPod Photo looks and feels exactly like the existing iPod -- except it can display your photos on a bright screen. Should you buy it?,3
"A New Rule of Cursor Control: Just Follow Your Nose Researchers are working on the nose-mouse, and other unorthodox ways of moving a cursor.",3
Wolfsburg Consolidate Top Spot with Stuttgart Victory Bundesliga leaders VfL Wolfsburg bided their time in a tactically stifling game to burst into life courtesy of two wonderful goals by Martin Petrov and beat title rivals VfB Stuttgart 3-0.,1
Bonds still on hold for 700 Club Miller Park fans seemed far more disappointed Wednesday night at missing a chance to witness history than seeing the San Francisco Giants embarrass their Milwaukee Brewers.,1
"France Telecom unions call for strike to protest privatization &lt;b&gt;...&lt;/b&gt; PARIS : French trade unions called on workers at France Telecom to stage a 24-hour strike September 7 to protest government plans to privatize the public telecommunications operator, union sources said.",0
"Trail Blazers Suspend Woods  PORTLAND, Ore., (Sports Network) - Portland Trail Blazers  forward Qyntel Woods was suspended without pay pending the  club's investigation regarding allegations by Multnomah County  for dog abandonment and by Clackamas County for dog fighting.",1
"Nigeria Unions Delay Strike Decision Until Sunday  ABUJA (Reuters) - Nigeria's umbrella union body, the  Nigeria Labour Congress (NLC), said late on Tuesday it would  give the government until Sunday to reverse a 20 percent hike  in domestic fuel prices or it would call a general strike.",0
"Hernndez Moving Up on Yanks #39; Depth Chart In the spring, when Orlando Hernndez was signed by the Yankees after missing the 2003 season, it was an insurance policy for the already deep pitching staff.",1
"RAIDERS NOTEBOOK Williams to take Grant #39;s LB slot again DeLawrence Grant, the one-time defensive end who started the first nine games at linebacker before being benched against the Chargers on Sunday, is likely to be inactive again this weekend against the Broncos.",1
"High-tech CEO is bullish on region's economic future Last month , IntelliCorp, a software company with offices in the United Kingdom and Silicon Valley, celebrated the opening of its new East Coast office in Westborough. The expansion was welcomed by officials in the administration of Governor Romney, who have trumpeted state government's role in attracting high-tech companies. Massachusetts seems like a logical base for IntelliCorp's East Coast operations ...",2
"Stocks Gain; Techs Ahead But Volume Thin  NEW YORK (Reuters) - U.S. stocks rose on Friday, helped by  reassuring consumer confidence data and a bounce in technology  stocks, but volume was extremely thin before next week's  Republican convention in New York City.",2
"Drugs in Sport: Baseball rocked by Bonds and Giambi admissions The ever-widening Balco scandal has sent new shockwaves through baseball, as it emerged that Barry Bonds, arguably the best player in the game, had used suspicious substances ",1
"Stocks Fall on Coke, Tech Downgrade  NEW YORK (Reuters) - U.S. stocks fell on Wednesday after a  profit warning from Coca-Cola Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KO.N target=/stocks/quickinfo/fullquote""&gt;KO.N&lt;/A&gt; stoked fears about  corporate profits and a downgrade of the technology sector by  investment bank Goldman Sachs weighed on markets.",2
America and EU declare trade war on airline aid A bitter row between America and the European Union over alleged subsidies to rival aircraft makers Boeing and Airbus intensified yesterday.,2
"British house price rises slightly for second month in September British housing market grew slightly for the second month in succession in September, showing further evidence of checking effects by five interest rates hikes since last November ",2
"Amazon Web Services Adds Alexa Data Online superstore Amazon.com (Quote, Chart) has expanded its Web Services platform for developers, adding a new service for access to the Alexa database and increased access to the Amazon E-Commerce Service 4.0.",3
"Bomb Hits Iraq Govt., Year After Saddam Capture  BAGHDAD (Reuters) - A suicide car bomber killed at least  seven Iraqis at an entrance to Baghdad's government and  diplomatic compound on Monday, a year to the day since U.S.  forces captured Saddam Hussein.",0
"Stocks Slip on GM Earnings, Higher Oil NEW YORK - Investors sent stocks falling sharply Thursday as crude oil prices surged near \$55 per barrel and General Motors Corp. issued a disappointing earnings report...",0
"HOUSTON: Enron CEO #39;s company submits bill for \$25 million bonus The price of success is \$25 million, according to a filing Friday by the corporate rescue company of Enron Corp. #39;s interim chief executive.",2
"Dolly #39;s Creator Applies for Human Cloning License Scientists who created Dolly the sheep, the world #39;s first cloned mammal, applied for a license on Tuesday to clone human embryos to obtain stem cells for research into Motor Neurone Disease.",3
"Security Council, On Central African Peace Mission, Visits DR of &lt;b&gt;...&lt;/b&gt; The United Nations Security Council, fresh from a rare session in Kenya to speed up efforts to resolve civil wars in Sudan, today visited the Democratic Republic of the Congo (DRC), another conflict-riven country where the world body is seeking to bring ",0
Heat rout short-handed Nets in Shaq #39;s debut The greatest center in Miami history isn #39;t sure that adding Shaquille O #39;Neal to the Heat lineup this season makes them a sure thing for the NBA Finals.,1
"Siemens wins 2.7-bln-euro services contract from BBC MUNICH, Germany : German electronics giant Siemens said that its Siemens Business Services unit had signed a 2.7-billion-euro (3.3-billion-dollar) contract to supply technology services to the British Broadcasting Corporation.",2
Crime Spurs South Africa's Inventors to Action (Reuters) Reuters - Want a computer that screams when\a thief strikes? Or a personal tracking unit in case you get\kidnapped?,3
"Ponting out to spoil England #39;s party With a series of plans for Andrew Flintoff and a distinct lack of concern for his batting teammates, Ricky Ponting believes Australia will be able to turn the lights out on England #39;s ",1
"Anthony cited for marijuana possession Carmelo Anthony was cited for marijuana possession before getting on a team flight last week, but the Denver Nuggets #39; star says the drug was left in his backpack by a friend.",1
"Romania-Centered Quake Rattled Turkey, Moldova, Ukraine The earthquake, which hit Romania and rattled Bulgaria late on Wednesday, has also been felt across portions of Turkey, Moldova and Ukraine, Turkey #39;s private NTV television reported.",0
"Motor Cycling: Japan #39;s Tamada grabs pole in Japan GP with &lt;b&gt;...&lt;/b&gt; MOTEGI, Japan: Local hope Makoto Tamada of Japan has taken pole position with a record lap time for the weekend Japan Grand Prix as world champion Valentino Rossi, seeking his fourth straight title, secured third place.",1
"Unocal to pay villagers, fund improvements to settle rights case LOS ANGELES - Unocal Corp. will settle a human rights case filed over a pipeline in Southeast Asia by paying villagers and funding improvements to living conditions along the project route, lawyers on both sides said Monday.",2
Tiger ratings boost on PGA return A second-place finish in his first tournament since getting married was good enough to take Tiger Woods from third to second in the world rankings.,1
"Packer backing lacking: Slow start depresses fans, sales The Packers #39; win over the Detroit Lions on Sunday was better than a good dose of Prozac for fans who were beginning to sink into depression over Green Bay #39;s dismal start this season.",1
"Oil prices rebound above 50 dollars, close in on record highs LONDON : Oil prices rallied back above 50 dollars a barrel, closing in on record high points on technical factors and persistent worries about tight global supplies, traders said.",2
"Web TV Tries to Seize New Territory Contenders are trying novel twists on sending video over the global computer network in an effort to exploit the increasing number of in-home high-speed Internet links. &lt;br&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",3
"Stocks Climb Despite Rise in Oil Prices NEW YORK - Buyers put a positive spin on the equity markets Wednesday, shrugging off rising crude futures as Google Inc. prepared to sell its stock in an initial public offering, albeit it at a far lower price than previously forecast...",0
"China Launches Mapping and Surveying Satellite China Sunday launched a satellite that will carry out land surveys and mapping for several days before returning to earth, the Xinhua news agency said.",3
"SunGard Data to spin off business SunGard Data Systems Inc. said Monday it will spin off its information availability services business, which helps organizations maintain access to their electronic data during everything from minor mishaps to major disasters.",2
Prince bids to end row with Clarke The Prince of Wales will use a speech today to end a public row that has erupted between himself and Education Secretary Charles Clarke.,0
Macedonian govt wins multi-ethnic victory ISN SECURITY WATCH (08/11/04) - A Sunday referendum in Macedonia against a government law granting the countrys ethnic Albanian minority more political rights and powers has failed due to insufficient voter turnout.,0
"Car blast rocks western Baghdad A car bomb explodes in  western Baghdad, causing at least two deaths and much damage, reports say.",0
Dole Picked to Head 2006 Senate Campaigns (AP) AP - Senate Republicans on Wednesday narrowly chose North Carolina Sen. Elizabeth Dole to lead their campaign operations for 2006.,0
"UN Envoy Says 10,000 Peacekeepers Needed for Sudan  UNITED NATIONS (Reuters) - The United Nations will  recommend up to 10,000 peacekeepers for Sudan if Khartoum and  southern rebels sign a landmark peace agreement to end a  21-year-old civil war, a senior U.N. envoy said on Tuesday.",0
"SpaceShipOne lands MOJAVE, California: SpaceShipOne landed safely in the California desert yesterday after a wild corkscrew-like ascent into space, and is now a step closer to a \$10 million (BD3.",3
"Dravid labours hard to get India valuable lead against South &lt;b&gt;...&lt;/b&gt; CALCUTTA, India (AFP) - Rahul Dravid #39;s patient knock of 80 helped India take a useful first innings lead against South Africa in the second and final Test at Eden Gardens.",1
Sony-led deal for MGM set A group of companies led by Sony Corp of America which includes cable television #39;s Comcast Corp. on Thursday said it has signed a definite agreement to acquire film studio Metro-Goldwyn-Mayer Inc.,2
"Russian Hostel Fire Kills at Least 19  MOSCOW (Reuters) - A fire in a Russian workers' hostel  killed at least 19 people and may have injured many more, the  Emergencies Ministry said on Wednesday.",0
"Hitachi, NEC Form Switch Venture By eWEEK Staff. Hitachi Ltd. and NEC Corp. said Thursday that the two companies have established a joint venture specializing in the production of routers and switches.",3
